url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.edx.org/learn/design/universita-degli-studi-di-napoli-federico-ii-theatre-and-set-design,FedericaX: Theatre and set design,3.6,13,FedericaX,Architecture,Introductory,"Geometry, Management, Painting, Planning",55,10 weeks
https://www.edx.org/learn/arts-humanities/universita-degli-studi-di-napoli-federico-ii-il-teatro-e-le-sue-illusioni-prospettiche,FedericaX: Il Teatro e le sue illusioni prospettiche,,,FedericaX,Architecture,Introductory,"Geometry, Inventory Staging, Management, Optometry, Painting, Planning",55,10 weeks
https://www.edx.org/learn/robotics/technische-universitat-munchen-autonomous-navigation-for-flying-robots,TUMx: Autonomous Navigation for Flying Robots,,,TUMx,Computer Science,Advanced,"3D Reconstruction, Algorithms, Code Snippets, Computer Science, Electrical Engineering, Geometry, Mechanical Engineering, Odometry, Research, SLAM Algorithms (Simultaneous Localization And Mapping), Writing",,4 weeks
https://www.edx.org/learn/linear-algebra/rice-university-linear-algebra-part-1,"RICEx: Linear Algebra, Part 1",3.2,5,RICEx,Math,Intermediate,"Algebra, Basic Math, Data Science, Economics, Electrical Engineering, Linear Algebra, Linear Equations, Linear Regression, Matrix Multiplication, Operations, Physics, Statistics, Vocabulary",159,8 weeks
https://www.edx.org/learn/linear-algebra/davidson-next-applications-of-linear-algebra-part-1,DavidsonNext: Applications of Linear Algebra (Part 1),,,DavidsonNext,Math,Introductory,"Algebra, Linear Algebra",,10 weeks
https://www.edx.org/learn/linear-algebra/davidson-next-applications-of-linear-algebra-part-2,DavidsonNext: Applications of Linear Algebra Part 2,You'll,To,DavidsonNext,Math,Introductory,"Animations, Basic Math, Linear Algebra",,10 weeks
https://www.edx.org/learn/math/imperial-college-london-a-level-mathematics-for-year-12-course-2-calculus-newtons-laws-and-hypothesis-testing,"ImperialX: A-level Mathematics for Year 12 - Course 2: Calculus, Newton’s Laws and Hypothesis Testing",,,ImperialX,Math,Intermediate,"Calculus, Statistical Hypothesis Testing",59,7 weeks
https://www.edx.org/xseries/adelaidex-mathtrackx,Develop the skills and confidence to apply mathematical concepts in the real world,,,University of Adelaide,,,,$534.60,6 months
https://www.edx.org/learn/data-science/indian-institute-of-management-bangalore-foundations-of-data-science,IIMBx: Foundations of Data Science,,,IIMBx,Data Analysis & Statistics,Intermediate,"Algorithms, Artificial Intelligence, Data Science, Deep Learning, Feature Selection, Linear Algebra, Logistic Regression, Machine Learning, Probability, Probability Distribution, Random Variables, Recommender Systems, Sampling (Statistics), Statistical Hypothesis Testing, Statistical Learning Theory, Statistics",149,7 weeks
https://www.edx.org/xseries/galileox-de-la-aritmetica-al-algebra-elemental,Develop deep knowledge,,,Universidad Galileo,,,,$105.30,4 months
https://www.edx.org/learn/math/universidad-galileo-revision-de-aritmetica,GalileoX: Revisión de Aritmética,,,GalileoX,Math,Introductory,"Algebra, Arithmetic, Basic Math, Elementary Algebra, Operations",39,5 weeks
https://www.edx.org/learn/math/universidad-galileo-introduccion-al-lenguaje-algebraico,GalileoX: Introducción al Lenguaje Algebraico,,,GalileoX,Math,Introductory,"Arithmetic, Basic Math, Calculus, Geometry, Operations, Statistics, Trigonometry",39,4 weeks
https://www.edx.org/xseries/universitat-politecnica-de-valencia-bases-matematicas-para-estudiar,Revisión de los conceptos matemáticos para estudiar ingeniería,,,Universitat Politècnica de València,,,,$68.40,5 months
https://www.edx.org/learn/math/arizona-state-university-precalculus,ASUx: Precalculus,4.1,30,ASUx,Math,Intermediate,"Assessment And Learning In Knowledge Spaces (ALEKS), Basic Math, Calculus, Precalculus",49,15 weeks
https://www.edx.org/learn/ap/weston-high-school-on-ramp-to-ap-calculus,WestonHS: On-Ramp to AP* Calculus,,,WestonHS,Math,Introductory,"Calculus, Derivatives, Logarithmic Functions, Precalculus",,6 weeks
https://www.edx.org/learn/probability/harvard-university-fat-chance-probability-from-the-ground-up,HarvardX: Fat Chance: Probability from the Ground Up,4.6,61,HarvardX,Math,Introductory,"Basic Math, Guided Practice, Normal Distribution, Probability, Probability And Statistics, Statistics",149,7 weeks
https://www.edx.org/learn/cannabis/doane-university-cannabis-cultivation-and-processing,DoaneX: Cannabis Cultivation and Processing,4.1,7,DoaneX,Environmental Studies,Introductory,"Cannabis, Cannabis And Hemp Extraction, Cannabis Cultivation",219,3 weeks
https://www.edx.org/learn/medicine/doane-university-medical-cannabis,DoaneX: Medical Cannabis,4.4,5,DoaneX,Medicine,Introductory,"Auditing, Endocannabinoid System, Medical Cannabis",119,8 weeks
https://www.edx.org/learn/cannabis/doane-university-cannabis-processing,DoaneX: Cannabis Processing,,,DoaneX,Science,Intermediate,"Auditing, Cannabis, Emerging Technologies",119,8 weeks
https://www.edx.org/learn/cannabis/doane-university-general-overview-of-cannabis-and-the-industrys-outlook-and-professions,DoaneX: General Overview of Cannabis and the Industry’s Outlook and Professions,,,DoaneX,Environmental Studies,Introductory,"Cannabis, Microsoft Outlook",249,4 weeks
https://www.edx.org/certificates/professional-certificate/doanex-cannabis-science-and-industries-seeds-to-needs,Explore the science and business of the cannabis industry,,,Doane University,,,,$618.30,3 months
https://www.edx.org/learn/education/universite-de-montreal-transfert-de-connaissances-1-introduction-2,UMontrealX: Transfert de connaissances 1 - Introduction,,,UMontrealX,Education & Teacher Training,Introductory,,120,8 weeks
https://www.edx.org/learn/education/universite-de-montreal-transfert-de-connaissances-2-la-note-politique,UMontrealX: Transfert de connaissances 2 - La note politique,,,UMontrealX,Education & Teacher Training,Introductory,,120,5 weeks
https://www.edx.org/learn/education/universite-de-montreal-transfert-de-connaissances-3-le-courtage-de-connaissances,UMontrealX: Transfert de connaissances 3 - Le courtage de connaissances,,,UMontrealX,Education & Teacher Training,Introductory,,120,6 weeks
https://www.edx.org/learn/sustainable-development/universite-catholique-de-louvain-introduction-aux-enjeux-du-developpement-durable,LouvainX: Introduction aux enjeux du développement durable,4.3,13,LouvainX,Social Sciences,Intermediate,"Agronomy, Debating, Economics, Engineering Management, Environmental Issue, Management, Scientific Methods, Sustainable Development",139,13 weeks
https://www.edx.org/learn/human-resources/hec-montreal-la-gestion-des-ressources-humaines,HECMontrealX: La gestion des ressources humaines,4.3,26,HECMontrealX,Business & Management,Introductory,"Employee Onboarding, Human Resource Management, Management, Occupational Safety And Health, Performance Management, Planning",249,7 weeks
https://www.edx.org/learn/human-biology/universite-catholique-de-louvain-comprendre-la-respiration,LouvainX: Comprendre la respiration,,,LouvainX,Biology & Life Sciences,Intermediate,"Anatomy, Oxygen Transport, Physics, Physiology, Respiration",50,8 weeks
https://www.edx.org/learn/immunology/ecole-polytechnique-federale-de-lausanne-introduction-a-l-immunologie-methodes-et-applications-medicales,EPFLx: Introduction à l'immunologie: méthodes et applications médicales,,,EPFLx,Biology & Life Sciences,Advanced,"Allergology, Biology, Enzyme-Linked Immunosorbent (ELISA) Assay, Flow Cytometry, Flux (React.js), Immune Systems, Immunology, Immunotherapy, Infection, Natural Sciences, Teaching, Vaccination, Western Blot",139,6 weeks
https://www.edx.org/learn/finance/the-international-monetary-fund-prevision-et-analyse-des-recettes-rfax,IMFx: Prévision et analyse des recettes (RFAx),,,IMFx,Economics & Finance,Intermediate,"Quantitative Modeling, Revenue Forecasting",25,5 weeks
https://www.edx.org/learn/data-science/universite-de-montreal-introduction-a-la-science-des-donnees-sociales-avec-r-2,UMontrealX: Introduction à la science des données sociales avec R,,,UMontrealX,Social Sciences,Introductory,,120,7 weeks
https://www.edx.org/learn/dentistry/university-of-hong-kong-implant-dentistry,HKUx: Implant Dentistry,4.6,9,HKUx,Medicine,Introductory,"Dentistry, Surgical Procedures, Treatment Planning",149,5 weeks
https://www.edx.org/learn/humanities/university-of-pennsylvania-the-science-of-generosity-do-good-feel-good,PennX: The Science of Generosity: Do Good…Feel Good,4.5,6,PennX,Philanthropy,Introductory,,49,4 weeks
https://www.edx.org/learn/beer/wageningen-university-research-the-science-of-beer,WageningenX: The Science of Beer,,,WageningenX,Food & Nutrition,Introductory,"Marketing, Supply Chain",169,6 weeks
https://www.edx.org/learn/healthcare/harvard-university-improving-global-health-focusing-on-quality-and-safety,HarvardX: Improving Global Health: Focusing on Quality and Safety,4.6,104,HarvardX,Social Sciences,Intermediate,Public Health,149,10 weeks
https://www.edx.org/certificates/professional-certificate/harvardx-the-science-of-cooking,Drive your career forward,,,Harvard University,,,,$672.30,1 year
https://www.edx.org/learn/life-sciences/osaka-university-metabolomics-in-life-sciences,OsakaUx: Metabolomics in Life Sciences,,,OsakaUx,Biology & Life Sciences,Introductory,"Analytical Chemistry, Analytical Procedures, Biochemistry, Biology, Biostatistics, Data Analysis, Food Science, Life Sciences, Mass Spectrometry, Metabolic Engineering, Metabolomics, Sample Preparation",49,4 weeks
https://www.edx.org/learn/food-nutrition/eit-food-consumer-and-environmental-safety-food-packaging-and-kitchenware,EIT_Food: Consumer and Environmental Safety: Food Packaging and Kitchenware,,,EIT_Food,Food & Nutrition,Introductory,,100,5 weeks
https://www.edx.org/learn/environmental-science/dartmouth-college-introduction-to-environmental-science,DartmouthX: Introduction to Environmental Science,,,DartmouthX,Biology & Life Sciences,Introductory,"Biology, Chemical Process, Environmental Issue, Environmental Science, Natural Gas, Scientific Studies, Soil Science",50,4 weeks
https://www.edx.org/learn/sustainable-energy/university-of-alaska-fairbanks-renewable-energy-for-arctic-food-and-water-security,"AlaskaX: Powering Resilient Communities: A Holistic Approach to Food, Energy, and Water Security",,,AlaskaX,Engineering,Introductory,"Alternative Energy, Biomass, Climate Variability And Change, Community Planning, Electricity, Greenhouse Gas, Hydropower, Infrastructure, Photovoltaics, Renewable Energy, Renewable Energy Systems, Research, Resilience, Sewage, Social Sciences, Sustainable Development, Wastewater, Water Resources, Water Supply Networks, Wind Turbines",249,4 weeks
https://www.edx.org/learn/human-psychology/israelx-developmental-psychology-a-journey-of-growth-within-relationships,IsraelX: Developmental Psychology: A Journey of Growth Within Relationships,,,IsraelX,Social Sciences,Introductory,"Decisiveness, Developmental Psychology, Influencing Skills, Optometry, Psychology",369,12 weeks
https://www.edx.org/learn/child-development/curtin-university-autism-and-neurodiversity-building-your-child-s-strengths,CurtinX: Autism and Neurodiversity: Building Your Child's Strengths,4.5,16,CurtinX,Health & Safety,Introductory,"Advocacy, Autism Spectrum Disorders, Child Development, Planning",99,6 weeks
https://www.edx.org/learn/wine/university-of-adelaide-world-of-wine-from-grape-to-glass,AdelaideX: World of Wine: From Grape to Glass,5.0,10,AdelaideX,Science,Introductory,"Decision Making, Viticulture",199,6 weeks
https://www.edx.org/learn/magnetism/tsinghua-university-dian-ci-xue-electromagnetism,TsinghuaX: 电磁学 | Electromagnetism,,,TsinghuaX,Science,Introductory,"Electromagnetism, Physics",179,7 weeks
https://www.edx.org/learn/mechanics/rice-university-mechanics-part-2,"RICEx: Mechanics, Part 2",,,RICEx,Physics,Intermediate,"Angular (Web Framework), Calculus, Engineering Statics, Mechanics, Physics, Problem Solving",169,6 weeks
https://www.edx.org/learn/engineering/purdue-university-quantum-computing-iii-algorithm-and-software,PurdueX: Applied Quantum Computing III: Algorithm and Software,,,PurdueX,Engineering,Advanced,"Algorithms, Error Detection And Correction, Fourier Transform, Machine Learning, Mathematical Optimization, Natural Sciences, Quantum Chemistry, Quantum Computing, Quantum Mechanics, Search Algorithms",,5 weeks
https://www.edx.org/learn/quantum-computing/university-of-chicago-quantum-computer-systems-design-i-intro-to-quantum-computation-and-programming,UChicagoX: Quantum Computer Systems Design I: Intro to Quantum Computation and Programming,4.0,7,UChicagoX,Computer Science,Advanced,"Algorithms, Computer Science, Design Elements And Principles, Linear Algebra, Microarchitecture, Python (Programming Language), Qiskit, Quantum Computing, Quantum Gates, Quantum Technology, Systems Theories",200,4 weeks
https://www.edx.org/learn/engineering/purdue-university-quantum-computing-i-fundamentals,PurdueX: Applied Quantum Computing I: Fundamentals,,,PurdueX,Engineering,Advanced,"Quantum Computing, Quantum Information, Quantum Mechanics",,5 weeks
https://www.edx.org/learn/quantum-computing/university-of-british-columbia-introduction-to-quantum-computing,UBCx: Introduction to Quantum Computing,4.1,24,UBCx,Science,Introductory,,15,10 weeks
https://www.edx.org/learn/quantum-computing/university-of-chicago-introduction-to-quantum-computing-for-everyone-2,UChicagoX: Introduction to Quantum Computing for Everyone 2,4.3,12,UChicagoX,Computer Science,Introductory,"Algorithms, Operations, Quantum Computing",199,5 weeks
https://www.edx.org/learn/engineering/purdue-university-quantum-computing-ii-hardware,PurdueX: Applied Quantum Computing II: Hardware,,,PurdueX,Engineering,Advanced,"Error Detection And Correction, Natural Sciences, Quantum Computing, Quantum Information, Quantum Mechanics",,5 weeks
https://www.edx.org/certificates/professional-certificate/delftx-quantum-computing-and-quantum-internet,Drive your career forward,,,Delft University of Technology,,,,$304.20,3 months
